project_name,project_version,Lines_of_Code,Proxy_Indentation,McCabe_Cyclomatic_Complexity,Nested_Block_Depth,McClure,Difficulty,Maintainability_Index,FanOut,Readability,Effort,label
wicket,remotes/origin/bugs-dot-jar_WICKET-172_99e22ce4,0.590909091,-0.033492823,0.2,0,-0.083333333,0.051587302,-0.345454545,0.166666667,0,0.043049048,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4072_7d5b8645,-0.5,-1.43062201,-0.6,-1,-0.416666667,-0.365079365,0.906412967,-0.5,-0.026315789,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5570_57d8f051,0.227272727,-0.373205742,0.4,-1,0.083333333,0.529761905,-0.309654686,1,-0.026315789,0.827221752,3
wicket,remotes/origin/bugs-dot-jar_WICKET-3719_5ad32df9,-0.272727273,0.062200957,-0.4,-0.5,-0.25,-0.365079365,0.396194503,-0.083333333,0.815789474,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5853_b80f6640,0.272727273,0.688995215,-0.4,0,-0.25,-0.023809524,-0.196335447,0.083333333,0.052631579,0.014423448,1
wicket,remotes/origin/bugs-dot-jar_WICKET-3197_be70e608,1.227272727,0.516746411,1.4,0.5,1.083333333,1.186507937,-0.718675123,0.833333333,-0.026315789,1.875659135,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5226_8e518d88,0.227272727,0.894736842,-0.4,0,-0.166666667,0.055555556,-0.118534179,0,1.052631579,-0.011638803,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5701_087c0a26,-0.181818182,-0.66507177,-0.6,-1,-0.416666667,-0.365079365,0.096828753,0.666666667,-0.026315789,-0.162793405,3
wicket,remotes/origin/bugs-dot-jar_WICKET-4658_ef3adb12,0.045454545,0.531100478,0,0,0,-0.365079365,0.037632135,0,0.736842105,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-428_4a6a573b,0.045454545,0.263157895,0,0,0.083333333,0.53968254,-0.074559549,-0.25,-0.026315789,0.296138264,2
wicket,remotes/origin/bugs-dot-jar_WICKET-4927_8c827e33,-0.045454545,0.181818182,0.2,0,0.25,0.720238095,0.011980268,-0.416666667,0.210526316,0.293565694,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4309_b4274415,-0.318181818,-0.205741627,-0.4,-0.5,-0.416666667,-0.067460317,0.513178295,-0.416666667,1.868421053,-0.130631674,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4932_f20b2d70,0.409090909,0.186602871,0.2,0,0.166666667,-0.057539683,-0.345736434,0.666666667,-0.026315789,0.088636089,1
wicket,remotes/origin/bugs-dot-jar_WICKET-172_99e22ce4,0.727272727,0.019138756,0,0,0,0.083333333,-0.519097956,1.166666667,-0.026315789,0.381332734,1
wicket,remotes/origin/bugs-dot-jar_WICKET-3539_a4459ef4,-0.363636364,-0.114832536,-0.4,-0.5,-0.166666667,-0.365079365,0.56222692,-0.25,1.236842105,-0.162793405,2
wicket,remotes/origin/bugs-dot-jar_WICKET-4927_8c827e33,0.181818182,0.162679426,0,0,0.166666667,0.410714286,-0.165609584,0.416666667,-0.026315789,0.252298543,0
wicket,remotes/origin/bugs-dot-jar_WICKET-428_d906576c,0.227272727,0.684210526,0.4,1,0.583333333,0.091269841,-0.192389006,1.166666667,-0.026315789,0.064182846,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5689_2ac29d30,0.090909091,-0.162679426,-0.2,-0.5,-0.083333333,-0.365079365,-0.10162086,0.333333333,-0.026315789,-0.162793405,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5071_a2f848f2,2.045454545,0.540669856,1.4,0,0.833333333,0.583333333,-0.91205074,1.25,-0.026315789,1.338093509,1
wicket,remotes/origin/bugs-dot-jar_WICKET-2609_7da4ad17,-0.181818182,-0.220095694,-0.2,-0.5,0.083333333,0.257936508,0.146441156,-0.25,-0.026315789,0.096017243,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5838_e93fdd5a,1.636363636,0.593301435,1.6,0.5,1.166666667,0.990079365,-0.895137421,2,-0.026315789,2.895249621,1
wicket,remotes/origin/bugs-dot-jar_WICKET-2337_36a41358,-0.454545455,-0.473684211,-0.4,-1,-0.25,-0.047619048,0.720648344,-0.416666667,1.947368421,-0.115191646,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4927_8c827e33,0.863636364,0.33492823,1,0,1.583333333,2.880952381,-0.636081748,0.083333333,-0.026315789,5.057586602,0
wicket,remotes/origin/bugs-dot-jar_WICKET-5751_bcea89fc,1.318181818,0.258373206,0,0,0.166666667,0.061507937,-0.643410853,0.583333333,-0.026315789,0.232072982,3
wicket,remotes/origin/bugs-dot-jar_WICKET-2172_ea4a3f8a,-0.181818182,0,-0.2,-0.5,0.25,0.176587302,0.162790698,-0.166666667,0.052631579,0.038152867,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5131_4b7367ef,-0.227272727,-0.344497608,-0.4,-0.5,-0.083333333,0.452380952,0.205919662,0.166666667,0,0.16597915,0
wicket,remotes/origin/bugs-dot-jar_WICKET-442_246d53c5,0.136363636,0.631578947,-0.2,0,-0.25,-0.365079365,-0.141930937,0.583333333,-0.026315789,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-2900_0e70ce39,0.772727273,0.832535885,1,0.5,1,1.456349206,-0.590697674,2.416666667,-0.026315789,2.448982556,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4119_bb7a6995,2.181818182,3.507177033,2,3,1.083333333,0.76984127,-1.045384073,2.25,-0.026315789,3.185060194,1
wicket,remotes/origin/bugs-dot-jar_WICKET-172_99e22ce4,0.181818182,0.674641148,0.2,0.5,0.25,0.01984127,-0.10782241,0.166666667,0.315789474,-0.029987955,3
wicket,remotes/origin/bugs-dot-jar_WICKET-2839_15477252,-0.136363636,-0.153110048,-0.4,-0.5,-0.25,-0.031746032,0.127272727,0.25,0.052631579,-0.040015445,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5265_0eb596df,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.067653277,-0.416666667,2.263157895,-0.162793405,2
wicket,remotes/origin/bugs-dot-jar_WICKET-5565_204849bc,0.272727273,0.086124402,1.8,0,0.666666667,-0.365079365,-0.182804792,-0.416666667,0.447368421,-0.162793405,2
wicket,remotes/origin/bugs-dot-jar_WICKET-5701_087c0a26,-0.363636364,-0.526315789,-0.4,-1,-0.25,-0.033730159,0.446370684,-0.25,1.921052632,-0.071711531,2
wicket,remotes/origin/bugs-dot-jar_WICKET-5809_b1f4e6a3,-0.318181818,0.540669856,-0.2,0,-0.25,-0.365079365,0.487244538,-0.25,0,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5147_184e51e9,0.5,0.765550239,0.6,1,0.75,1.188492063,-0.401832276,0,0,1.147340698,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5251_6ce34ccf,-0.090909091,0.842105263,0,0.5,0.166666667,-0.031746032,0.051162791,0.583333333,0,-0.018766388,3
wicket,remotes/origin/bugs-dot-jar_WICKET-3222_5729ed90,1.090909091,-0.066985646,0.8,0.5,0.833333333,0.601190476,-0.724312896,1.75,-0.026315789,1.748436807,2
wicket,remotes/origin/bugs-dot-jar_WICKET-3280_295e73bd,1.590909091,1.483253589,0.6,1,0.25,1.523809524,-0.851726568,1.583333333,-0.026315789,4.050167413,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4370_7ca927c1,-0.090909091,-0.325358852,-0.2,-0.5,-0.25,0.021825397,0.056236786,-0.333333333,-0.026315789,0.005590037,1
wicket,remotes/origin/bugs-dot-jar_WICKET-3764_48454f4d,6.590909091,0.899521531,6.8,1.5,5.25,7.071428571,-1.805637773,1.166666667,-0.026315789,71.96771148,1
wicket,remotes/origin/bugs-dot-jar_WICKET-442_246d53c5,1.590909091,1.177033493,2.6,1.5,2.666666667,2.527777778,-0.921916843,2.75,-0.026315789,6.532761651,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5570_57d8f051,0,-0.205741627,0,-0.5,-0.25,-0.365079365,-0.066948555,0.333333333,0.026315789,-0.162793405,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5759_0374c040,4.954545455,1.626794258,4.4,2,4.416666667,6.805555556,-1.527413672,0.25,-0.026315789,39.29085827,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5783_7b8b6767,0.818181818,0.622009569,1,0,0.333333333,0.505952381,-0.589852008,1,-0.026315789,0.960709531,0
wicket,remotes/origin/bugs-dot-jar_WICKET-442_246d53c5,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.164622974,-0.5,2.605263158,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-1619_b154d12f,-0.318181818,-0.090909091,-0.2,-0.5,-0.25,-0.365079365,0.548978154,-0.416666667,2.157894737,-0.162793405,3
wicket,remotes/origin/bugs-dot-jar_WICKET-3304_7e7ab76c,0.318181818,0.071770335,0.4,0,0.416666667,0.849206349,-0.307399577,-0.166666667,0,0.804312973,0
wicket,remotes/origin/bugs-dot-jar_WICKET-3420_be97d017,-0.272727273,-0.076555024,-0.2,0,-0.083333333,-0.365079365,0.3863284,-0.5,2.236842105,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5486_a79ed51e,0.090909091,0.344497608,0,0,0,-0.365079365,-0.129245948,0.333333333,-0.026315789,-0.162793405,3
wicket,remotes/origin/bugs-dot-jar_WICKET-4594_5e1bf8d8,-0.272727273,0.062200957,-0.2,-1,-0.166666667,-0.365079365,0.442424242,-0.416666667,1.447368421,-0.162793405,3
wicket,remotes/origin/bugs-dot-jar_WICKET-3834_30255f11,1.090909091,0.923444976,2,1,0.916666667,1.007936508,-0.66906272,0.083333333,-0.026315789,1.264374175,0
wicket,remotes/origin/bugs-dot-jar_WICKET-4384_614e3b50,0.454545455,0.684210526,0.6,0.5,0.583333333,0.863095238,-0.467230444,1,-0.026315789,1.677059525,1
wicket,remotes/origin/bugs-dot-jar_WICKET-3965_6051019b,-0.090909091,-0.205741627,0.2,-0.5,0.416666667,0.337301587,0.115715292,-0.166666667,0.342105263,0.023911528,3
wicket,remotes/origin/bugs-dot-jar_WICKET-442_246d53c5,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,0.858210007,-0.083333333,0.105263158,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5706_0f8a6d75,0.045454545,-0.33492823,0.2,-0.5,0.166666667,1.351190476,-0.115433404,0.416666667,-0.026315789,0.937256733,1
wicket,remotes/origin/bugs-dot-jar_WICKET-3620_1a2bc1bc,0.136363636,0.822966507,0,0.5,-0.25,-0.365079365,-0.115151515,-0.083333333,0.105263158,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4072_7d5b8645,1.590909091,0.966507177,3,0.5,3.083333333,0.976190476,-0.912332629,2.083333333,-0.026315789,2.504574033,2
wicket,remotes/origin/bugs-dot-jar_WICKET-4572_dfc56674,-0.318181818,-0.205741627,-0.4,-0.5,-0.416666667,-0.365079365,0.398731501,-0.166666667,0.842105263,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4789_6f0863f4,0.636363636,-0.172248804,0.8,0,1.166666667,0.674603175,-0.494009866,0.416666667,-0.026315789,0.943632833,1
wicket,remotes/origin/bugs-dot-jar_WICKET-2065_9da430fb,1.681818182,0.708133971,0.6,0.5,0.5,0.097222222,-0.793657505,1.666666667,-0.026315789,0.451621975,3
wicket,remotes/origin/bugs-dot-jar_WICKET-4927_8c827e33,0.181818182,1.138755981,0.4,1,0.25,0.146825397,-0.094009866,-0.166666667,0.052631579,-0.00861903,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5980_294b0b2f,0.772727273,0.502392344,1,2,1.166666667,0.896825397,-0.640028189,2.416666667,-0.026315789,2.371432029,2
wicket,remotes/origin/bugs-dot-jar_WICKET-3834_747bccb5,-0.409090909,0,-0.4,-0.5,-0.083333333,-0.091269841,0.534601832,0,2.368421053,-0.090088346,2
wicket,remotes/origin/bugs-dot-jar_WICKET-5853_b80f6640,-0.272727273,-0.162679426,-0.4,-0.5,-0.25,-0.047619048,0.404087385,-0.333333333,1.552631579,-0.115191646,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5662_9aec4f33,-0.590909091,-1.43062201,-0.6,-1,-0.416666667,-0.365079365,1.407892882,-0.5,0.842105263,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-3719_5ad32df9,-0.272727273,0.421052632,-0.2,0,0,0.341269841,0.359548978,-0.5,2.5,-0.025488264,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5968_8b7946d8,0.181818182,-0.244019139,0.2,-0.5,0.083333333,-0.365079365,-0.17491191,0.25,-0.026315789,-0.162793405,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5916_def03add,3.318181818,-0.105263158,4.8,0,3.166666667,1.942460317,-1.348978154,3.916666667,-0.026315789,9.960987304,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4877_6470c3f7,-0.590909091,-1.43062201,-0.6,-1,-0.416666667,-0.365079365,1.869626498,-0.5,2.605263158,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4173_84bbbf68,0.090909091,1.100478469,0.2,0.5,0.166666667,0.924603175,-0.05961945,-0.416666667,0.236842105,0.299563747,1
wicket,remotes/origin/bugs-dot-jar_WICKET-294_5c592d85,0,0.014354067,-0.4,-0.5,-0.416666667,-0.365079365,0.009161381,-0.166666667,0.026315789,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4105_64656c98,-0.090909091,-0.373205742,-0.2,-1,-0.166666667,0.007936508,-0.026920366,0.166666667,-0.026315789,0.123061496,0
wicket,remotes/origin/bugs-dot-jar_WICKET-2172_ea4a3f8a,-0.227272727,-0.344497608,-0.2,-0.5,-0.25,-0.365079365,0.22311487,-0.333333333,1.605263158,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5569_5efb8091,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.240732911,-0.5,1.921052632,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-1718_bb7f9cf5,2.227272727,2.076555024,1.8,1.5,1.166666667,0.509920635,-1.049894292,2.583333333,-0.026315789,2.486091181,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4379_7a162f77,0,-0.057416268,-0.2,-0.5,0,-0.067460317,-0.033403805,0.333333333,0.026315789,-0.014972079,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5138_e8dab4a0,0.363636364,-0.5215311,0.4,-0.5,0.416666667,0.839285714,-0.41789993,1,-0.026315789,1.603741291,1
wicket,remotes/origin/bugs-dot-jar_WICKET-172_99e22ce4,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.166666667,1.032980973,-0.25,2.578947368,-0.153734087,1
wicket,remotes/origin/bugs-dot-jar_WICKET-2368_fae1601b,-0.454545455,-0.602870813,-0.6,-1,-0.416666667,-0.365079365,0.936293164,-0.5,2.184210526,-0.162793405,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5965_31c88569,0,1.062200957,0,0.5,0.166666667,-0.071428571,-0.01564482,0.166666667,0.368421053,-0.039360776,3
wicket,remotes/origin/bugs-dot-jar_WICKET-3280_295e73bd,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.013248767,-0.5,0.026315789,-0.162793405,0
wicket,remotes/origin/bugs-dot-jar_WICKET-442_246d53c5,-0.318181818,-0.205741627,-0.2,-0.5,-0.166666667,0.275793651,0.377026075,-0.333333333,0.236842105,0.004907707,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5522_5b730c0b,-0.090909091,-0.373205742,-0.4,-0.5,-0.25,-0.055555556,0.0534179,-0.083333333,-0.026315789,-0.019162878,3
wicket,remotes/origin/bugs-dot-jar_WICKET-4072_7d5b8645,0.909090909,0.248803828,0,0,0.083333333,0.015873016,-0.556589147,0.5,-0.026315789,0.242566115,0
wicket,remotes/origin/bugs-dot-jar_WICKET-3197_be70e608,2.636363636,1.038277512,3.2,1.5,1.75,3.23015873,-1.15278365,1.916666667,-0.026315789,10.45950796,3
wicket,remotes/origin/bugs-dot-jar_WICKET-2900_0e70ce39,-0.136363636,0.258373206,-0.2,0,-0.25,-0.117063492,0.251867512,-0.25,2.105263158,-0.125491145,1
wicket,remotes/origin/bugs-dot-jar_WICKET-172_99e22ce4,1.545454545,1.961722488,2.4,2,1.083333333,0.668650794,-0.894291755,1.75,-0.026315789,2.045282758,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4255_c250db9c,-0.454545455,-0.602870813,-0.6,-1,-0.416666667,-0.365079365,0.769415081,-0.333333333,0.210526316,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5701_087c0a26,-0.227272727,-0.019138756,-0.4,-0.5,-0.25,0.257936508,0.382381959,-0.5,2.578947368,-0.087603372,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4276_32c76c4a,-0.090909091,0.28708134,0,0,0.083333333,0.111111111,0.145313601,-0.166666667,0.710526316,-0.054685546,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5056_56169634,0.136363636,-0.397129187,0,-0.5,0.083333333,0.089285714,-0.121071177,0.083333333,0,0.052053042,0
wicket,remotes/origin/bugs-dot-jar_WICKET-3563_c62b66c1,-0.454545455,-0.602870813,-0.6,-1,-0.416666667,-0.365079365,0.936293164,-0.25,0.236842105,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4105_64656c98,-0.454545455,-0.602870813,-0.6,-1,-0.416666667,-0.365079365,0.726849894,-0.25,0.631578947,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-442_246d53c5,0.454545455,1.645933014,0.4,1.5,0.833333333,0.954365079,-0.437914024,0.583333333,-0.026315789,1.527394063,1
wicket,remotes/origin/bugs-dot-jar_WICKET-428_4a6a573b,1.727272727,1.162679426,2,1.5,2,1.771825397,-1.005637773,4.916666667,-0.026315789,8.157666707,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4988_a4a3a9a6,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,0.875968992,-0.083333333,0.131578947,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4789_6f0863f4,-0.227272727,-0.153110048,-0.4,-0.5,-0.25,0.045634921,0.233826638,-0.166666667,0.157894737,-0.026484097,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5686_8e794fc4,-0.454545455,-0.602870813,-0.6,-1,-0.416666667,-0.365079365,0.753911205,-0.416666667,1.315789474,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-172_99e22ce4,-0.227272727,-0.153110048,-0.2,-0.5,-0.083333333,-0.365079365,0.339252995,-0.333333333,1.078947368,-0.162793405,0
wicket,remotes/origin/bugs-dot-jar_WICKET-5082_217fbb3b,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,0.948696265,-0.416666667,0.947368421,-0.162793405,0
wicket,remotes/origin/bugs-dot-jar_WICKET-4105_64656c98,-0.227272727,-0.019138756,-0.4,-0.5,-0.25,-0.365079365,0.315292459,-0.166666667,0.026315789,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-2172_ea4a3f8a,-0.045454545,1.110047847,0,0.5,0.416666667,0.343253968,0.060183228,-0.166666667,1.394736842,0.061029374,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4301_50b52742,2.227272727,0.784688995,2.4,1,1.333333333,1.613095238,-1.0794926,0.916666667,-0.026315789,6.250604243,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4927_8c827e33,-0.136363636,-0.277511962,0.2,-0.5,-0.083333333,-0.047619048,0.160535588,-0.416666667,-0.026315789,-0.081384024,3
wicket,remotes/origin/bugs-dot-jar_WICKET-3253_71b6e905,8.681818182,1.133971292,10,5.5,6.083333333,1.80952381,-1.998449612,7.666666667,-0.026315789,17.37693101,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4766_cda34428,-0.363636364,-0.114832536,-0.4,-0.5,-0.25,-0.365079365,0.680620155,-0.166666667,2.578947368,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4000_38e928c1,-0.318181818,-0.090909091,-0.4,-0.5,-0.083333333,-0.365079365,0.513178295,-0.333333333,2.5,-0.162793405,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5359_61122bab,-0.136363636,0.990430622,0,0.5,0,-0.067460317,0.169837914,-0.083333333,0.657894737,-0.087815448,2
wicket,remotes/origin/bugs-dot-jar_WICKET-3510_292a2582,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.067460317,0.735588443,0.583333333,2.5,-0.059517182,1
wicket,remotes/origin/bugs-dot-jar_WICKET-2621_c849f986,-0.454545455,-0.602870813,-0.6,-1,-0.416666667,-0.365079365,0.753911205,-0.416666667,1.315789474,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4398_f88721fd,-0.454545455,-0.473684211,-0.6,-1,-0.416666667,-0.365079365,0.825510923,-0.25,2.578947368,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4309_b4274415,-0.409090909,-0.492822967,-0.6,-1,-0.416666667,-0.365079365,0.561099366,-0.166666667,1.289473684,-0.162793405,2
wicket,remotes/origin/bugs-dot-jar_WICKET-4932_f20b2d70,-0.045454545,-0.129186603,-0.4,-0.5,-0.416666667,-0.365079365,-0.083579986,-0.083333333,-0.026315789,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5102_d110e307,-0.045454545,0.181818182,-0.2,0,-0.083333333,-0.009920635,-0.010570825,-0.083333333,0.157894737,0.027456879,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5250_6122df49,-0.318181818,-0.564593301,-0.6,-1,-0.416666667,-0.365079365,0.48273432,-0.166666667,2.263157895,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-2057_e2d88568,0.090909091,-0.162679426,-0.2,-0.5,-0.083333333,-0.365079365,-0.10162086,0.333333333,-0.026315789,-0.162793405,3
wicket,remotes/origin/bugs-dot-jar_WICKET-4664_2fcb3417,0.863636364,-0.090909091,1,0,0.833333333,0.869047619,-0.529527837,0.083333333,-0.026315789,0.797471229,1
wicket,remotes/origin/bugs-dot-jar_WICKET-428_d906576c,-0.045454545,-0.09569378,-0.2,-0.5,-0.25,-0.083333333,0.007188161,0.25,0,-0.028927577,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5071_d3d42d42,1.272727273,0.837320574,1.2,1,1.083333333,0.392857143,-0.76546864,3.75,-0.026315789,1.168755727,3
wicket,remotes/origin/bugs-dot-jar_WICKET-3098_1b7afefc,3.909090909,0.947368421,4.4,1.5,2.916666667,1.545634921,-1.469908386,9.416666667,-0.026315789,13.35700512,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5560_aa82ccfc,-0.272727273,0.062200957,-0.4,-0.5,0,-0.03968254,0.366032417,-0.083333333,2.026315789,-0.099604087,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5712_145da021,-0.227272727,0.133971292,-0.4,-0.5,-0.25,-0.001984127,0.299506695,-0.333333333,1.921052632,-0.085560992,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5916_def03add,-0.227272727,-0.153110048,-0.4,-0.5,-0.416666667,-0.365079365,0.245947851,-0.083333333,0.026315789,-0.162793405,0
wicket,remotes/origin/bugs-dot-jar_WICKET-4256_09166ea8,0.363636364,0.889952153,0.4,0.5,0.083333333,0.212301587,-0.238336857,0.083333333,0.605263158,0.085915988,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5359_61122bab,0.227272727,0.138755981,0.2,0,0,0.371031746,-0.185623679,-0.166666667,0.052631579,0.203009399,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5565_204849bc,-0.454545455,-0.602870813,-0.6,-1,-0.416666667,-0.365079365,0.791966173,-0.5,0.210526316,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4072_7d5b8645,0.181818182,1.38277512,0.2,1,0.416666667,0.470238095,-0.1602537,0.666666667,0,0.249919607,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5265_0eb596df,0.136363636,1.066985646,0.2,0.5,0.166666667,0.634920635,-0.168992248,0.333333333,-0.026315789,0.463203149,1
wicket,remotes/origin/bugs-dot-jar_WICKET-2621_c849f986,5,1.296650718,8,1.5,2.75,2.226190476,-1.592811839,0.916666667,-0.026315789,9.621993626,3
wicket,remotes/origin/bugs-dot-jar_WICKET-1677_01a3dd66,0.181818182,-0.033492823,0.2,0,0.166666667,0.007936508,-0.109231853,0.083333333,0.763157895,-0.033026169,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5500_825da305,1.454545455,0.153110048,2.4,0.5,1.333333333,0.484126984,-0.866666667,1.583333333,-0.026315789,1.552838529,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4260_925cae5c,-0.318181818,0.162679426,-0.4,-0.5,-0.25,-0.113095238,0.416490486,-0.25,0.763157895,-0.110281634,1
wicket,remotes/origin/bugs-dot-jar_WICKET-2882_ebe56869,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.013248767,-0.333333333,1,-0.162793405,1
wicket,remotes/origin/bugs-dot-jar_WICKET-3166_4d7f7359,3.636363636,0.928229665,3.6,1.5,2.5,1.267857143,-1.33093728,2.916666667,-0.026315789,6.325277917,0
wicket,remotes/origin/bugs-dot-jar_WICKET-5916_def03add,0.909090909,0.311004785,2,0.5,1.583333333,2.279761905,-0.684566596,0.5,-0.026315789,4.159999539,1
wicket,remotes/origin/bugs-dot-jar_WICKET-428_d906576c,-0.045454545,-0.09569378,-0.2,-0.5,-0.083333333,-0.051587302,0.06187456,0.083333333,-0.026315789,-0.060476133,3
wicket,remotes/origin/bugs-dot-jar_WICKET-5712_145da021,2.590909091,0.535885167,3.2,1.5,2.333333333,2.178571429,-1.13812544,1.666666667,-0.026315789,6.93606496,1
wicket,remotes/origin/bugs-dot-jar_WICKET-2334_96330447,0.045454545,0.110047847,0,0,0.25,0.547619048,-0.092882311,0.166666667,0,0.362278199,2
wicket,remotes/origin/bugs-dot-jar_WICKET-442_246d53c5,0.090909091,0.622009569,0.8,0,0,-0.03968254,-0.151233263,0.25,-0.026315789,0.028577191,2
wicket,remotes/origin/bugs-dot-jar_WICKET-2172_ea4a3f8a,-0.181818182,-0.220095694,0,-0.5,0.25,0.68452381,0.098520085,-0.083333333,-0.026315789,0.416122358,1
wicket,remotes/origin/bugs-dot-jar_WICKET-442_246d53c5,-0.409090909,-0.492822967,-0.6,-1,-0.416666667,-0.365079365,0.737561663,-0.333333333,2.526315789,-0.162793405,2
wicket,remotes/origin/bugs-dot-jar_WICKET-5662_9aec4f33,-0.045454545,-0.253588517,0,-0.5,0.083333333,0.031746032,0.035095137,0.5,0.368421053,-0.013953194,1
wicket,remotes/origin/bugs-dot-jar_WICKET-4323_e24874da,0.045454545,1.009569378,0,0.5,0.166666667,0.33531746,-0.035095137,-0.083333333,1.736842105,0.108797105,1
wicket,remotes/origin/bugs-dot-jar_WICKET-2172_ea4a3f8a,-0.5,-0.526315789,-0.6,-1,-0.416666667,-0.365079365,1.045102185,-0.416666667,2.447368421,-0.162793405,3
wicket,remotes/origin/bugs-dot-jar_WICKET-2552_12e1f39b,0.136363636,-0.315789474,0.2,-0.5,0.166666667,0.702380952,-0.112614517,-0.083333333,-0.026315789,0.29268512,1
wicket,remotes/origin/bugs-dot-jar_WICKET-5071_6e794ad0,-0.454545455,-0.602870813,-0.6,-1,-0.416666667,-0.365079365,0.864693446,-0.416666667,2.578947368,-0.162793405,3
